"PreyTSN","PredTSN","PredPreyNum","PredStageNum","PreyStageNum","PredName","PredNum","PreyName","PreyNum","AreaCode"
"9873","9873",23362,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",40006,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","99035",47578,26,7,"Hemigrapsus nudus",88,"Pyrrophycophyta",118,"Barkley"
"9873","9873",37726,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",18032,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",37385,3,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",20595,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","9873",37727,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","9873",37728,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","9873",27895,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",21187,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","99035",47590,26,7,"Hemigrapsus nudus",88,"Pyrrophycophyta",118,"Barkley"
"9873","85257",21209,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",37358,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",28416,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","9873",27898,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","9873",27749,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",21026,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",37751,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","44030",38384,7,7,"Foraminiferida",122,"Pyrrophycophyta",118,"Barkley"
"9873","85257",38459,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",28064,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",18025,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","99035",47901,26,7,"Hemigrapsus nudus",88,"Pyrrophycophyta",118,"Barkley"
"9873","95500",58901,7,7,"Euphausiidae",119,"Pyrrophycophyta",118,"Barkley"
"9873","85257",37386,3,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",17973,25,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",16557,25,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","93295",51785,7,7,"Gammaridea",42,"Pyrrophycophyta",118,"Barkley"
"9873","85257",38455,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",38458,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",28428,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","46861",57818,7,7,"Porifera",104,"Pyrrophycophyta",118,"Barkley"
"9873","9873",27897,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",19460,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",20664,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",21052,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",18034,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",16467,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",25920,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",16485,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",39897,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",18036,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",27604,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",20571,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","9873",27750,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",58874,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","98677",47586,26,7,"Cancer oregonensis",100,"Pyrrophycophyta",118,"Barkley"
"9873","9873",27888,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",37362,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",25945,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",20654,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",32924,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",37363,2,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","9873",23363,7,7,"Pyrrophycophyta",118,"Pyrrophycophyta",118,"Barkley"
"9873","85257",58878,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"9873","85257",28164,7,7,"Copepoda",126,"Pyrrophycophyta",118,"Barkley"
"99035","52551",1333,7,7,"Anthopleura",57,"Hemigrapsus nudus",88,"Barkley"
"99035","57411",57163,7,7,"Nemertea",40,"Hemigrapsus nudus",88,"Barkley"
"99035","57411",2694,7,7,"Nemertea",40,"Hemigrapsus nudus",88,"Barkley"
"san12","70401",50280,7,7,"Littorina scutulata",85,"Mastocarpus papillatus",6,"Barkley"
"san12","567816",50278,7,7,"Lottia digitalis",21,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",3980,7,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san12","70370",14454,7,7,"Lacuna",39,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",14068,2,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san12","567816",53846,7,7,"Lottia digitalis",21,"Mastocarpus papillatus",6,"Barkley"
"san12","93226",4695,7,7,"Ligia",91,"Mastocarpus papillatus",6,"Barkley"
"san12","157975",49378,7,7,"Strongylocentrotus purpuratus",68,"Mastocarpus papillatus",6,"Barkley"
"san12","568351",1473,7,7,"Lottia scutum",30,"Mastocarpus papillatus",6,"Barkley"
"san12","69950",49399,7,7,"Chlorostoma funebralis",75,"Mastocarpus papillatus",6,"Barkley"
"san12","69950",755,7,7,"Chlorostoma funebralis",75,"Mastocarpus papillatus",6,"Barkley"
"san12","78980",14455,7,7,"Mopalia",22,"Mastocarpus papillatus",6,"Barkley"
"san12","568351",245,7,7,"Lottia scutum",30,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",14046,2,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san12","567823",53849,7,7,"Lottia pelta",48,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",14095,2,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san12","70370",14456,7,7,"Lacuna",39,"Mastocarpus papillatus",6,"Barkley"
"san12","567823",1444,7,7,"Lottia pelta",48,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",14074,2,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",14057,2,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san12","93226",48338,7,7,"Ligia",91,"Mastocarpus papillatus",6,"Barkley"
"san12","79032",14009,7,7,"Cryptochiton stelleri",36,"Mastocarpus papillatus",6,"Barkley"
"san12","70397",50279,7,7,"Littorina sitkana",20,"Mastocarpus papillatus",6,"Barkley"
"san12","san334",14033,2,7,"Gunnell",82,"Mastocarpus papillatus",6,"Barkley"
"san21","70370",14405,7,7,"Lacuna",39,"Neorhodomela",8,"Barkley"
"san21","70401",14407,7,7,"Littorina scutulata",85,"Neorhodomela",8,"Barkley"
"san21","70370",14445,7,7,"Lacuna",39,"Neorhodomela",8,"Barkley"
"san21","157975",14401,7,7,"Strongylocentrotus purpuratus",68,"Neorhodomela",8,"Barkley"
"san21","70397",14420,2,7,"Littorina sitkana",20,"Neorhodomela",8,"Barkley"
"san21","70370",14403,7,7,"Lacuna",39,"Neorhodomela",8,"Barkley"
"san21","93295",14411,7,7,"Gammaridea",42,"Neorhodomela",8,"Barkley"
"san21","78979",14439,7,7,"Katharina tunicata",18,"Neorhodomela",8,"Barkley"
"san21","70401",14409,7,7,"Littorina scutulata",85,"Neorhodomela",8,"Barkley"
"san21","78979",14402,7,7,"Katharina tunicata",18,"Neorhodomela",8,"Barkley"
"san252","568351",14474,7,7,"Lottia scutum",30,"Phaeophyta Crust",69,"Barkley"
"san252","93226",4691,7,7,"Ligia",91,"Phaeophyta Crust",69,"Barkley"
"san252","70397",14466,7,7,"Littorina sitkana",20,"Phaeophyta Crust",69,"Barkley"
"san252","567823",14470,7,7,"Lottia pelta",48,"Phaeophyta Crust",69,"Barkley"
"san252","78979",14482,7,7,"Katharina tunicata",18,"Phaeophyta Crust",69,"Barkley"
"san252","69950",41,7,7,"Chlorostoma funebralis",75,"Phaeophyta Crust",69,"Barkley"
"san252","78980",59604,7,7,"Mopalia",22,"Phaeophyta Crust",69,"Barkley"
"san252","78980",53164,7,7,"Mopalia",22,"Phaeophyta Crust",69,"Barkley"
"san262","78980",772,7,7,"Mopalia",22,"Corraline Crust",64,"Barkley"
"san262","78980",53162,7,7,"Mopalia",22,"Corraline Crust",64,"Barkley"
"san262","69950",34,7,7,"Chlorostoma funebralis",75,"Corraline Crust",64,"Barkley"
"san262","568351",5935,7,7,"Lottia scutum",30,"Corraline Crust",64,"Barkley"
"san262","78897",243,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","567823",5933,7,7,"Lottia pelta",48,"Corraline Crust",64,"Barkley"
"san262","78980",769,7,7,"Mopalia",22,"Corraline Crust",64,"Barkley"
"san262","78980",766,7,7,"Mopalia",22,"Corraline Crust",64,"Barkley"
"san262","78897",5939,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","78980",59602,7,7,"Mopalia",22,"Corraline Crust",64,"Barkley"
"san262","78897",23,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","78897",763,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","78897",1366,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","78979",5941,7,7,"Katharina tunicata",18,"Corraline Crust",64,"Barkley"
"san262","567823",5932,7,7,"Lottia pelta",48,"Corraline Crust",64,"Barkley"
"san262","568351",14428,7,7,"Lottia scutum",30,"Corraline Crust",64,"Barkley"
"san262","78979",2842,7,7,"Katharina tunicata",18,"Corraline Crust",64,"Barkley"
"san262","78897",14394,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","568351",5934,7,7,"Lottia scutum",30,"Corraline Crust",64,"Barkley"
"san262","78897",500,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","78897",1357,7,7,"Tonicella",31,"Corraline Crust",64,"Barkley"
"san262","568351",5940,7,7,"Lottia scutum",30,"Corraline Crust",64,"Barkley"
"san262","568351",14423,7,7,"Lottia scutum",30,"Corraline Crust",64,"Barkley"
"san262","568351",5937,7,7,"Lottia scutum",30,"Corraline Crust",64,"Barkley"
"san265","180547",6155,7,7,"Hexagrammos decagrammus",130,"Sculpin",84,"Barkley"
"san265","180547",6155,7,7,"Enhydra lutris",128,"Sculpin",84,"Barkley"
"san265","180547",6155,7,7,"Sebastes melanops",131,"Sculpin",84,"Barkley"
"san265","180547",6155,7,7,"Hemilepidotus hemilepidotus",129,"Sculpin",84,"Barkley"
"san265","164457",3327,7,7,"Gobiesocidae",96,"Sculpin",84,"Barkley"
"san265","164457",4056,7,7,"Gobiesocidae",96,"Sculpin",84,"Barkley"
"san266","154883",1865,7,7,"Phascolosomatidae",37,"Detritus",117,"Barkley"
"san266","89476",1139,3,7,"Pollicipes polymerus",71,"Detritus",117,"Barkley"
"san266","154883",670,7,7,"Phascolosomatidae",37,"Detritus",117,"Barkley"
"san266","154883",714,7,7,"Phascolosomatidae",37,"Detritus",117,"Barkley"
"san266","567928",439,7,7,"Mytilus trossulus",23,"Detritus",117,"Barkley"
"san266","567928",52225,7,7,"Mytilus trossulus",23,"Detritus",117,"Barkley"
"san266","89476",1140,2,7,"Pollicipes polymerus",71,"Detritus",117,"Barkley"
"san266","89476",1871,7,7,"Pollicipes polymerus",71,"Detritus",117,"Barkley"
"san266","97775",62141,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","93295",61918,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",51826,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","89592",374,7,7,"Chthamalus dalli",14,"Detritus",117,"Barkley"
"san266","93295",1912,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","89609",361,7,7,"Balanus glandula",12,"Detritus",117,"Barkley"
"san266","89609",66565,7,7,"Balanus glandula",12,"Detritus",117,"Barkley"
"san266","89609",6451,7,7,"Balanus glandula",12,"Detritus",117,"Barkley"
"san266","93295",57402,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",61904,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","70370",1486,7,7,"Lacuna",39,"Detritus",117,"Barkley"
"san266","89688",475,7,7,"Semibalanus cariosus",28,"Detritus",117,"Barkley"
"san266","93295",67191,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","78980",762,7,7,"Mopalia",22,"Detritus",117,"Barkley"
"san266","157274",14268,2,7,"Pycnopodia helianthoides",27,"Detritus",117,"Barkley"
"san266","157157",2867,7,7,"Henricia leviuscula",35,"Detritus",117,"Barkley"
"san266","93295",51799,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","san334",35021,7,7,"Gunnell",82,"Detritus",117,"Barkley"
"san266","92283",40292,7,7,"Sphaeromatidae",87,"Detritus",117,"Barkley"
"san266","73727",62136,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","98435",806,7,7,"Pugettia",26,"Detritus",117,"Barkley"
"san266","70370",3383,7,7,"Lacuna",39,"Detritus",117,"Barkley"
"san266","73727",62135,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","157139",14267,2,7,"Dermasterias imbricata",43,"Detritus",117,"Barkley"
"san266","73727",61861,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","52551",522,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","85257",20626,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","95500",58916,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","93295",60164,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","92283",40197,7,7,"Sphaeromatidae",87,"Detritus",117,"Barkley"
"san266","93295",14344,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","180547",70011,7,7,"Hemilepidotus hemilepidotus",129,"Detritus",117,"Barkley"
"san266","157274",2977,7,7,"Pycnopodia helianthoides",27,"Detritus",117,"Barkley"
"san266","180547",70011,7,7,"Hexagrammos decagrammus",130,"Detritus",117,"Barkley"
"san266","180547",70011,7,7,"Enhydra lutris",128,"Detritus",117,"Barkley"
"san266","48739",12872,7,7,"Hydrozoa",51,"Detritus",117,"Barkley"
"san266","93295",51770,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","92283",1906,7,7,"Sphaeromatidae",87,"Detritus",117,"Barkley"
"san266","157253",14002,7,7,"Pisaster ochraceus",58,"Detritus",117,"Barkley"
"san266","157325",61844,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",61917,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",57823,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","85257",21170,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","79455",434,7,7,"Mytilus californianus",32,"Detritus",117,"Barkley"
"san266","79455",1681,7,7,"Mytilus californianus",32,"Detritus",117,"Barkley"
"san266","93295",59995,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","79792",12836,7,7,"Pododesmus macrochisma",25,"Detritus",117,"Barkley"
"san266","79792",1722,7,7,"Pododesmus macrochisma",25,"Detritus",117,"Barkley"
"san266","81765",12835,7,7,"Hiatella arctica",38,"Detritus",117,"Barkley"
"san266","84195",904,7,7,"Ostracoda",125,"Detritus",117,"Barkley"
"san266","59490",907,7,7,"Nematoda",127,"Detritus",117,"Barkley"
"san266","84195",55489,7,7,"Ostracoda",125,"Detritus",117,"Barkley"
"san266","70397",1769,7,7,"Littorina sitkana",20,"Detritus",117,"Barkley"
"san266","70397",1770,7,7,"Littorina sitkana",20,"Detritus",117,"Barkley"
"san266","157325",61847,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",60169,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",52290,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","92283",6792,7,7,"Sphaeromatidae",87,"Detritus",117,"Barkley"
"san266","157325",3015,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","99035",1031,7,7,"Hemigrapsus nudus",88,"Detritus",117,"Barkley"
"san266","93295",61905,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","52551",70242,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","46861",12895,7,7,"Porifera",104,"Detritus",117,"Barkley"
"san266","157325",61848,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",61846,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","52551",1328,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","92283",40309,7,7,"Sphaeromatidae",87,"Detritus",117,"Barkley"
"san266","157325",49905,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","95500",17323,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","92283",40216,7,7,"Sphaeromatidae",87,"Detritus",117,"Barkley"
"san266","46861",12901,7,7,"Porifera",104,"Detritus",117,"Barkley"
"san266","157325",3019,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",51658,2,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","52551",1329,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","93295",52292,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","157325",38477,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",574,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93226",562,7,7,"Ligia",91,"Detritus",117,"Barkley"
"san266","158191",1208,7,7,"Cucumaria",106,"Detritus",117,"Barkley"
"san266","93295",60156,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","157325",61857,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",57418,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",57401,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",61915,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","99035",2689,7,7,"Hemigrapsus nudus",88,"Detritus",117,"Barkley"
"san266","98059",1049,7,7,"Petrolisthes",73,"Detritus",117,"Barkley"
"san266","93226",1210,7,7,"Ligia",91,"Detritus",117,"Barkley"
"san266","93226",1910,7,7,"Ligia",91,"Detritus",117,"Barkley"
"san266","93295",60151,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","48739",31315,7,7,"Hydrozoa",51,"Detritus",117,"Barkley"
"san266","157325",61851,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",33078,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",57758,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93226",561,7,7,"Ligia",91,"Detritus",117,"Barkley"
"san266","157325",33058,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","65870",180,7,7,"Nereididae",41,"Detritus",117,"Barkley"
"san266","95500",17488,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","97775",1293,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","157325",33020,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",61852,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",49906,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",49890,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",61923,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93226",520,7,7,"Ligia",91,"Detritus",117,"Barkley"
"san266","157325",3012,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",33041,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",61850,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",56540,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","157325",1297,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",61920,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","157325",61855,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",1298,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","95375",59998,7,7,"Caprellidae",103,"Detritus",117,"Barkley"
"san266","97775",61814,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","157325",33026,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","85257",1868,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","180547",70055,2,7,"Hexagrammos decagrammus",130,"Detritus",117,"Barkley"
"san266","157325",61858,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","65870",21756,7,7,"Nereididae",41,"Detritus",117,"Barkley"
"san266","95500",66373,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","157325",573,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",3020,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","95375",890,7,7,"Caprellidae",103,"Detritus",117,"Barkley"
"san266","85257",37011,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","95500",18731,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","93295",51662,2,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","157325",61845,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",5784,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","59490",40759,7,7,"Nematoda",127,"Detritus",117,"Barkley"
"san266","85257",37014,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","98435",807,7,7,"Pugettia",26,"Detritus",117,"Barkley"
"san266","157325",61853,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","157325",1295,7,7,"Ophiuroidea",112,"Detritus",117,"Barkley"
"san266","93295",49891,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",61922,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",60155,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",61921,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","95500",17437,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","san334",35023,7,7,"Gunnell",82,"Detritus",117,"Barkley"
"san266","95500",18725,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","93295",61919,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","65870",1106,7,7,"Nereididae",41,"Detritus",117,"Barkley"
"san266","95500",17455,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","93295",61910,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","52551",12804,2,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","85257",58889,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","46861",1319,7,7,"Porifera",104,"Detritus",117,"Barkley"
"san266","73727",61862,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","52551",1327,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","65870",40392,3,7,"Nereididae",41,"Detritus",117,"Barkley"
"san266","73727",13119,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","73727",61863,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","73727",61860,7,7,"Lirabuccinum",102,"Detritus",117,"Barkley"
"san266","93295",61907,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",49893,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","95500",17328,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","93295",49904,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",579,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","93295",580,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","97775",1078,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","52551",521,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","93295",52288,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","85257",37016,7,7,"Copepoda",126,"Detritus",117,"Barkley"
"san266","97775",1033,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","93295",61912,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","97775",61815,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","95500",17506,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","64397",62013,7,7,"Polynoidae",107,"Detritus",117,"Barkley"
"san266","93295",57419,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","52551",1288,7,7,"Anthopleura",57,"Detritus",117,"Barkley"
"san266","95500",17345,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","97775",4939,2,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","46861",12898,7,7,"Porifera",104,"Detritus",117,"Barkley"
"san266","69795",702,7,7,"Calliostoma",61,"Detritus",117,"Barkley"
"san266","98676",2059,7,7,"Cancer gracilis",111,"Detritus",117,"Barkley"
"san266","97775",523,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","97775",447,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","656266",6452,7,7,"Balanus nubilus",13,"Detritus",117,"Barkley"
"san266","180547",70068,2,7,"Hemilepidotus hemilepidotus",129,"Detritus",117,"Barkley"
"san266","93295",1212,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","180547",70068,2,7,"Hexagrammos decagrammus",130,"Detritus",117,"Barkley"
"san266","180547",70068,2,7,"Enhydra lutris",128,"Detritus",117,"Barkley"
"san266","69795",706,7,7,"Calliostoma",61,"Detritus",117,"Barkley"
"san266","95500",17479,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","64397",1080,7,7,"Polynoidae",107,"Detritus",117,"Barkley"
"san266","93295",57411,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","97775",1034,7,7,"Pagurus",24,"Detritus",117,"Barkley"
"san266","93295",57468,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","89476",6465,3,7,"Pollicipes polymerus",71,"Detritus",117,"Barkley"
"san266","64397",62032,7,7,"Polynoidae",107,"Detritus",117,"Barkley"
"san266","95500",17500,7,7,"Euphausiidae",119,"Detritus",117,"Barkley"
"san266","93295",60165,7,7,"Gammaridea",42,"Detritus",117,"Barkley"
"san266","65870",40569,7,7,"Nereididae",41,"Detritus",117,"Barkley"
