date,collector,region,location,site,dive#,vis,transect length,transect#,transect_site#,transect_id,depth_ft,depth_m,divetime,time_in,time_out,corr_factor,depth_corr,species,group1,group2,size_cm,cryptic,count,biomass_g,notes,,
3-Jul-09,"SJD, RGM",Barkley Sound,Seppings-Haines,SepHaines,1,6,,2,6,18,,8,66,9:14,,,,Orthasterias koehleri,seastar,seastar,13,,1,18.86989692,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,6,,2,6,18,,8,66,9:14,,,,Orthasterias koehleri,seastar,seastar,12,,1,15.43720901,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,6,,2,6,18,,8,66,9:14,,,,Orthasterias koehleri,seastar,seastar,20,,1,55.60020241,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,6,,2,6,18,,8,66,9:14,,,,Orthasterias koehleri,seastar,seastar,16,,1,31.76710255,,,
22-Jul-09,"RGM, SF",Clayquot Sound,Bartlett/Shot,Bartlett,1,20,,1,1,19,,5.7 - 6.3,72,9:43,,,,Orthasterias koehleri,seastar,seastar,23,,1,78.94723155,,,
22-Jul-09,"SJF, RGM",Clayquot Sound,Bartlett/Shot,Bartlett,1,20,,2,2,20,22,,72,9:43,,,,Orthasterias koehleri,seastar,seastar,34,,1,210.4541489,,,
22-Jul-09,"SJF, RGM",Clayquot Sound,Bartlett/Shot,Bartlett,1,20,,2,2,20,22,,72,9:43,,,,Orthasterias koehleri,seastar,seastar,33,,1,195.2696944,,,
22-Jul-09,"SJF, RGM",Clayquot Sound,Bartlett/Shot,Bartlett,2,20,,3,3,21,28,,69,12:18,,,,Orthasterias koehleri,seastar,seastar,32,,1,180.7637528,,,
24-Jul-09,"RGM, SF",Clayquot Sound,Chetarpe,Chetarpe 1,1,20,,1,1,24,,5.1-7.0,37,8:36,,,,Orthasterias koehleri,seastar,seastar,34,,1,210.4541489,,,
24-Jul-09,"RGM, SF",Clayquot Sound,Chetarpe,Chetarpe 1,1,20,,1,1,24,,5.1-7.0,37,8:36,,,,Orthasterias koehleri,seastar,seastar,33,,1,195.2696944,,,
24-Jul-09,"RGM, SF",Clayquot Sound,Chetarpe,Chetarpe 1,1,20,,1,1,24,,5.1-7.0,37,8:36,,,,Orthasterias koehleri,seastar,seastar,58,,1,803.5293607,,,
24-Jul-09,"SF, RGM",Clayquot Sound,Chetarpe,Chetarpe 1,1,20,,1,1,24,,5.1-7.0,37,8:36,,,,Orthasterias koehleri,seastar,seastar,10,,1,9.771081338,,,
24-Jul-09,"RGM, SF",Clayquot Sound,Chetarpe,Chetarpe 2,2,10,,3,3,26,,3.2-5.0,61,10:16,,,,Orthasterias koehleri,seastar,seastar,40,,1,316.3807977,,,
24-Jul-09,"SF, RGM",Clayquot Sound,Chetarpe,Chetarpe 2,2,10,,3,3,26,,3.2-5.0,61,10:16,,,,Orthasterias koehleri,seastar,seastar,29.5,,1,147.3978523,,,
23-Jul-09,"SF, RGM",Clayquot Sound,LAC,LAC 2 Salmon Alley,2,15,,3,3,30,,8.2,46,13:17,,,,Orthasterias koehleri,seastar,seastar,33,,1,195.2696944,,,
23-Jul-09,"SF, RGM",Clayquot Sound,LAC,LAC 2 Salmon Alley,2,15,,3,3,30,,8.2,46,13:17,,,,Orthasterias koehleri,seastar,seastar,40.5,,1,326.3950428,,,
23-Jul-09,"SF, RGM",Clayquot Sound,LAC,LAC 2 Salmon Alley,2,15,,4,4,31,,7.3,46,13:17,,,,Orthasterias koehleri,seastar,seastar,28,,1,129.311917,,,
26-Aug-09,"SJF, SJD",Kyuquot Sound,Grassy Island,Grassy 4,2,,,1,5,38,27,,,,,,,Orthasterias koehleri,seastar,seastar,11.5,,1,13.87404699,,,
26-Aug-09,"SJD, SJF",Kyuquot Sound,Grassy Island,Smurf 4,2,,8m,1,5,38,27,,,,,,,Orthasterias koehleri,seastar,seastar,8,,1,5.582694476,,,
26-Aug-09,"SJD, SJF",Kyuquot Sound,Grassy Island,Smurf 4,2,,8m,1,5,38,27,,,,,,,Orthasterias koehleri,seastar,seastar,11,,1,12.41012567,,,
26-Aug-09,"SJF, SJD",Kyuquot Sound,Grassy Island,Grassy 4,2,,4m,2,6,39,22,,,,,,,Orthasterias koehleri,seastar,seastar,37,,1,260.1816439,,,
21-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,1,1,40,,7 to 6,,,,,,Orthasterias koehleri,seastar,seastar,11,,1,12.41012567,,,
21-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,1,1,40,,7 to 6,,,,,,Orthasterias koehleri,seastar,seastar,18,,1,42.68681064,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,1,1,40,,6,,,,,,Orthasterias koehleri,seastar,seastar,19,,1,48.88729823,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,1,1,40,,6,,,,,,Orthasterias koehleri,seastar,seastar,16,,1,31.76710255,,,
21-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,2,2,41,,6 to 7.5,,,,,,Orthasterias koehleri,seastar,seastar,8.5,,1,6.49965049,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,23,,,,,,,Orthasterias koehleri,seastar,seastar,16,,1,31.76710255,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,23,,,,,,,Orthasterias koehleri,seastar,seastar,17,,1,36.9848403,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,23,,,,,,,Orthasterias koehleri,seastar,seastar,12,,1,15.43720901,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,23,,,,,,,Orthasterias koehleri,seastar,seastar,13.5,,1,20.74363618,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,23,,,,,,,Orthasterias koehleri,seastar,seastar,28,,1,129.311917,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Orthasterias koehleri,seastar,seastar,21,,1,62.83906716,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Orthasterias koehleri,seastar,seastar,9,,1,7.501704683,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Orthasterias koehleri,seastar,seastar,16,,1,31.76710255,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Orthasterias koehleri,seastar,seastar,12,,1,15.43720901,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,1,1,47,23,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,24,,1,87.84206332,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,1,1,47,23,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,30,,1,153.7451045,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,14,,1,22.72504783,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,31,,1,166.9257889,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,29,,1,141.2108302,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,28,,1,129.311917,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,28,,1,129.311917,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,11,c,1,12.41012567,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,14,c,1,22.72504783,,,
18-Aug-09,"JCN, SJD",Kyuquot Sound,Spring Island,Kamils,1,,,2,2,48,15,,69,8:19,,,,Orthasterias koehleri,seastar,seastar,34,,1,210.4541489,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,3,3,49,,9,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,21,,1,62.83906716,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,3,3,49,,9,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,18,,1,42.68681064,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,3,3,49,,9,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,17,,1,36.9848403,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,3,3,49,,9,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,40,,1,316.3807977,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,4,4,50,,8.1,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,16,,1,31.76710255,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,4,4,50,,8.1,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,18,,1,42.68681064,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,4,4,50,,8.1,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,14,,1,22.72504783,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,4,4,50,,8.1,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,10,,1,9.771081338,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,4,4,50,,8.1,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,10,,1,9.771081338,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,4,4,50,,8.1,74,10:17,11:34,,,Orthasterias koehleri,seastar,seastar,15,,1,27.01889303,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,18,,1,42.68681064,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,14.5,,1,24.8161418,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,27,,1,118.0371272,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,47,,1,474.1329144,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,26,,1,107.3750235,,,
20-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,15,,1,27.01889303,,,
20-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,26,,1,107.3750235,,,
20-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,17,,1,36.9848403,,,
20-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,28,,1,129.311917,,,
20-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Kamils,1,8,,1,5,51,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,17,,1,36.9848403,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,8,2,6,52,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,26,,1,107.3750235,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,8,2,6,52,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,11,,1,12.41012567,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,8,2,6,52,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,25,,1,97.31395879,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,8,2,6,52,26,,55,7:57,,,,Orthasterias koehleri,seastar,seastar,28,,1,129.311917,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,10,,1,9.771081338,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,22,,1,70.61710727,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,21.5,,1,66.65987657,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,17,,1,36.9848403,,,
25-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,14,,1,22.72504783,,,
25-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,10,,1,9.771081338,,,
25-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,10,,1,9.771081338,,,
25-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Orthasterias koehleri,seastar,seastar,12,,1,15.43720901,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,2,8,54,,7,,,,,,Orthasterias koehleri,seastar,seastar,14,,1,22.72504783,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,2,8,54,,7,,,,,,Orthasterias koehleri,seastar,seastar,25,,1,97.31395879,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,2,8,54,,7,,,,,,Orthasterias koehleri,seastar,seastar,20,,1,55.60020241,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,2,8,54,,7,,,,,,Orthasterias koehleri,seastar,seastar,21,,1,62.83906716,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,2,8,54,,7,,,,,,Orthasterias koehleri,seastar,seastar,18,,1,42.68681064,,,
25-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Spring 5,1,4,,2,8,54,,7,,,,,,Orthasterias koehleri,seastar,seastar,13,,1,18.86989692,,,
26-Aug-09,"SJF, SJD",Kyuquot Sound,Grassy Island,Grassy 4,2,,,1,5,38,27,,,,,,,Pandalus platyceros,shrimp,shrimp,,,8,,,,
23-Jul-09,"SF, RGM",Clayquot Sound,LAC,LAC 1 DOM 11,1,15,,1,1,28,,5.7,62,10:42,,,,Pandalus spp.,shrimp,shrimp,,,3,,,,
20-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Kamils,1,8,8,2,6,52,26,,55,7:57,,,,Pandalus spp.,shrimp,shrimp,5,,1,,,,
25-Aug-09,"SJF, SJD",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Pandalus spp.,shrimp,shrimp,4,,1,,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus parvimensis,parastichopus,cucumber,51,,1,1535.123964,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus parvimensis,parastichopus,cucumber,39,,1,939.0605541,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus parvimensis,parastichopus,cucumber,43,,1,1123.004998,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus parvimensis,parastichopus,cucumber,47,,1,1321.766124,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Parastichopus spp.,parastichopus,cucumber,30,,1,580.6814897,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Parastichopus spp.,parastichopus,cucumber,22,,1,328.9703259,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Parastichopus spp.,parastichopus,cucumber,32,,1,653.5659333,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Parastichopus spp.,parastichopus,cucumber,29,,1,545.7119995,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,39,,1,939.0605541,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,42,,1,1075.620712,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,36,,1,810.9721557,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,36,,1,810.9721557,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,32,,1,653.5659333,,,
1-Jul-09,"SJD, RGM",Barkley Sound,George Fraser Island,GFI,1,,,2,2,8,,8,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,38,,1,895.4176669,,,
1-Jul-09,"SJD, RGM",Barkley Sound,George Fraser Island,GFI,1,,,2,2,8,,8,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,35,,1,770.1781537,,,
1-Jul-09,"SJD, RGM",Barkley Sound,George Fraser Island,GFI,1,,,2,2,8,,8,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,2,2,8,,8,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,38,,1,895.4176669,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,2,2,8,,8,55,9:41,,,,Parastichopus spp.,parastichopus,cucumber,33,,1,691.4702837,,,
30-Jun-09,"SJD, RGM",Barkley Sound,George Fraser Island,smurf 1,1,15 ft,,2,4,10,,7.5,60,9:48,,,,Parastichopus spp.,parastichopus,cucumber,45,,1,1220.54776,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,12,,1,108.3607725,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,37,,1,852.7201198,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,42,,1,1075.620712,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,34,,1,730.3426373,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,39,,1,939.0605541,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,48,,1,1373.745246,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,29,,1,545.7119995,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,32,,1,653.5659333,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,38,,1,895.4176669,,,
30-Jun-09,"SJD, RGM",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,45,,1,1220.54776,,,
30-Jun-09,"SJD, RGM",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,50,,1,1480.42727,,,
30-Jun-09,"SJD, RGM",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
30-Jun-09,"SJD, RGM",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,3,5,11,,6 to 8,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,42,,1,1075.620712,,,
30-Jun-09,"SJD, RGM",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,4,6,12,,6.5,58,12:35,,,,Parastichopus spp.,parastichopus,cucumber,50,,1,1480.42727,,,
2-Jul-09,"SJD, RGM",Barkley Sound,Seppings-Haines,SepHaines,1,,,1,1,13,,3.5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
2-Jul-09,"SJD, RGM",Barkley Sound,Seppings-Haines,SepHaines,1,,,1,1,13,,3.5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
2-Jul-09,"SJD, RGM",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,42,,1,1075.620712,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,33,,1,691.4702837,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,24,,1,385.8239185,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,28,,1,511.731747,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,29,,1,545.7119995,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,37,,1,852.7201198,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,29,,1,545.7119995,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,,,2,2,14,,5,58,9:11,,,,Parastichopus spp.,parastichopus,cucumber,46,,1,1270.699195,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,3,3,15,,5.8,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,48,,1,1373.745246,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,3,3,15,,5.8,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,34,,1,730.3426373,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,3,3,15,,5.8,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,42,,1,1075.620712,,,
2-Jul-09,"SJD, RGM",Barkley Sound,Seppings-Haines,SepHaines,2,,,3,3,15,,5,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,51,,1,1535.123964,,,
2-Jul-09,"SJD, RGM",Barkley Sound,Seppings-Haines,SepHaines,2,,,3,3,15,,5,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,43,,1,1123.004998,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,4,4,16,,5.3,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,31,,1,616.6346015,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,4,4,16,,5.3,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,38,,1,895.4176669,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,4,4,16,,5.3,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,40,,1,983.6446669,,,
2-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,2,,,4,4,16,,5.3,59,11:11,,,,Parastichopus spp.,parastichopus,cucumber,29,,1,545.7119995,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Seppings-Haines,SepHaines,1,6,,2,6,18,,8,66,9:14,,,,Parastichopus spp.,parastichopus,cucumber,34,,1,730.3426373,,,
